id is 381185226; userId is 10921915
[Calculated Speed, Provided Speed], Difference
[16.381071296694415, 31.4856], -15.104528703305586
[13.318598905383608, 25.866], -12.547401094616392
[13.206481209891402, 23.8572], -10.650718790108597
[12.98379786044638, 22.3344], -9.350602139553619
[12.97538819291975, 21.5784], -8.603011807080248
[12.539750276836921, 21.1644], -8.62464972316308
[12.869585537437844, 21.0492], -8.179614462562155
[12.768885559072203, 21.1068], -8.337914440927797
[12.371067196964956, 20.7648], -8.393732803035045
[12.654545354937465, 19.6488], -6.9942546450625365
[12.41480086721741, 19.5984], -7.183599132782591
[12.27440140451677, 19.6488], -7.374398595483232
[13.139704591720566, 20.0052], -6.865495408279433
[16.024794614919283, 26.4924], -10.467605385080716
[16.92572325741333, 25.3548], -8.42907674258667
[20.33572216374636, 28.2456], -7.909877836253639
[25.821260848619666, 34.6068], -8.785539151380334
[27.901595441859655, 42.462], -14.560404558140348
[28.028471638457333, 45.414], -17.38552836154267
[26.91338752314772, 45.2808], -18.36741247685228
[26.005985166827443, 43.6068], -17.600814833172556
[25.04930329918899, 42.6384], -17.58909670081101
[23.471410353919016, 40.5612], -17.089789646080984
[23.138729320628418, 40.032], -16.89327067937158
[23.482155023994654, 38.6244], -15.142244976005347
[22.560311601694057, 38.2392], -15.67888839830594
[22.51105209589813, 35.748], -13.236947904101868
[21.376108289859495, 36.7776], -15.401491710140505
[20.360199127220316, 34.6212], -14.261000872779686
[19.86595504050624, 34.0092], -14.14324495949376
[16.292449541051298, 29.2248], -12.9323504589487
[14.980903726411112, 27.1584], -12.177496273588888
[14.530334600167132, 24.246], -9.715665399832867
[13.973098070466156, 23.724], -9.750901929533844
[14.199606242991974, 22.8744], -8.674793757008027
[13.51454746802456, 22.5396], -9.02505253197544
[13.115330914194454, 21.834], -8.718669085805546
[12.629687174559196, 21.2328], -8.603112825440805
[12.319120170673605, 20.718], -8.398879829326395
[12.360467388107512, 20.4948], -8.13433261189249
[12.479073290272511, 20.3328], -7.853726709727487
[11.920892615497916, 20.3868], -8.465907384502085
[11.799517212402641, 20.1744], -8.374882787597357
[11.326971333032914, 19.0728], -7.745828666967087
[11.419012731724566, 18.702], -7.282987268275436
[11.24525088480449, 19.026], -7.78074911519551
[11.402469877107256, 18.8856], -7.483130122892744
[10.913061327234228, 19.0728], -8.159738672765773
[10.776637481859154, 18.9324], -8.155762518140847
[10.230407334339796, 19.1664], -8.935992665660203
[10.367316602363038, 18.8856], -8.518283397636962
[11.521021701820148, 17.1936], -5.672578298179852
[11.654255364357779, 17.6292], -5.974944635642222
[11.803894374361317, 17.874], -6.070105625638682
[12.84422617202657, 18.126], -5.281773827973431
[15.116810003577534, 23.292], -8.175189996422468
[16.926729293552846, 24.4764], -7.549670706447156
[17.424637566159024, 26.6868], -9.262162433840977
[17.919186490884996, 28.0512], -10.132013509115005
[18.295983112039433, 28.6812], -10.385216887960567
[18.41729399548417, 29.1132], -10.69590600451583
[17.25873209890556, 29.5632], -12.304467901094437
[13.273130851130276, 29.5632], -16.290069148869723
[13.364429613130953, 23.3604], -9.995970386869045
[13.218579574280962, 20.2788], -7.060220425719038
[13.689355120895414, 19.9656], -6.276244879104585
[15.292035025606523, 19.2636], -3.971564974393477
[15.76287766650559, 21.1752], -5.41232233349441
[17.863328564325922, 25.2828], -7.41947143567408
[16.9561916057721, 24.4764], -7.5202083942279
[15.229137575308778, 17.7912], -2.562062424691222
[9.93465597779545, 16.2504], -6.31574402220455
[4.355306306989793, 14.8104], -10.455093693010205
[8.3225084599521, 11.4372], -3.1146915400479003
[11.332463839479862, 19.026], -7.693536160520138
[14.325152891739325, 21.7728], -7.447647108260675
[17.16770852166256, 23.796], -6.628291478337438
[14.765571418997185, 24.4008], -9.635228581002815
[11.933094598450943, 23.9436], -12.010505401549057
[9.706739603520656, 24.0948], -14.388060396479343
[9.406494449674067, 17.5068], -8.100305550325931
[8.425538002440295, 16.8912], -8.465661997559707
[9.049235420902088, 18.2988], -9.249564579097912
[14.679873476867087, 18.702], -4.022126523132915
[14.672854435618014, 22.3452], -7.672345564381985
[14.647715770931686, 22.5396], -7.891884229068314
[14.30255720104493, 22.2804], -7.97784279895507
[13.503022208687705, 22.6728], -9.169777791312294
[14.473905040141466, 22.086], -7.612094959858533
[14.049416865135022, 21.1752], -7.125783134864978
[13.19851476123514, 20.772], -7.573485238764858
[13.678296737789367, 19.7064], -6.028103262210632
[14.8152610775109, 18.0864], -3.2711389224891008
[14.372477030892945, 19.0728], -4.700322969107056
[14.355118090476747, 21.5316], -7.176481909523254
[13.959594074647262, 22.6728], -8.713205925352737
[14.255443325856884, 23.796], -9.540556674143115
[14.814474736934766, 23.8716], -9.057125263065235
[13.467305880905508, 23.5044], -10.037094119094492
[12.597940685527348, 23.8716], -11.273659314472653
[13.130669957290214, 21.2904], -8.159730042709787
[13.077660948098167, 21.2328], -8.155139051901834
[13.313159549846375, 21.0564], -7.743240450153625
[13.454065648258295, 21.5316], -8.077534351741706
[12.964364885023791, 21.4704], -8.50603511497621
[16.9178404554006, 22.3452], -5.427359544599398
[15.931884885519874, 28.7856], -12.853715114480124
[11.653959572002554, 22.7412], -11.087240427997445
[10.125997649161926, 19.458], -9.332002350838073
[11.84924972062613, 17.6292], -5.779950279373871
[14.081019111061096, 19.4112], -5.330180888938905
[17.19109358154761, 24.3216], -7.130506418452391
[19.867010693140994, 28.7856], -8.918589306859005
[21.110041560119004, 30.4992], -9.389158439880994
[22.29296341899399, 34.3116], -12.01863658100601
[22.20090098377269, 35.0964], -12.895499016227312
[21.623229827816996, 35.5824], -13.959170172183004
[22.152933136014667, 35.2584], -13.105466863985335
[21.819984054726362, 35.2584], -13.43841594527364
[23.272237951369235, 36.4284], -13.156162048630769
[23.162952540782673, 37.4004], -14.237447459217325
[22.21737438180275, 38.6604], -16.443025618197254
[20.021134533065915, 35.4528], -15.431665466934088
[19.78030448493977, 30.8988], -11.118495515060232
[20.028410897363095, 32.7384], -12.709989102636904
[20.949204444809293, 33.4512], -12.501995555190707
[22.8306741761173, 33.1632], -10.332525823882705
[22.017109757283333, 34.812], -12.794890242716665
[22.396528823080125, 35.2908], -12.894271176919872
[20.187655844468694, 36.4608], -16.273144155531305
[20.334613720002103, 34.0596], -13.7249862799979
[22.53867405063378, 32.7528], -10.21412594936622
[24.29640122128506, 34.0596], -9.763198778714944
[25.976195771762058, 37.1844], -11.208204228237939
[25.901679268103972, 40.7268], -14.825120731896025
[25.777242990491924, 42.642], -16.86475700950808
[26.764668354946565, 42.7608], -15.996131645053438
[27.494596530610224, 42.7608], -15.26620346938978
[25.036262215847493, 43.488], -18.451737784152506
[24.672789250209718, 42.7608], -18.088010749790286
[24.112232707532403, 42.0624], -17.950167292467594
[25.420485957263, 41.382], -15.961514042736997
[25.887494492238794, 41.0508], -15.163305507761208
[26.27462912131037, 41.832], -15.557370878689632
[28.076739826961642, 43.1208], -15.04406017303836
[29.559085969474935, 46.368], -16.808914030525067
[27.60826913086995, 46.6488], -19.040530869130052
[27.80614264869377, 46.368], -18.561857351306234
[26.940308326652907, 45.8172], -18.876891673347092
[25.683678706495215, 43.2432], -17.559521293504787
[27.176006313609093, 41.9472], -14.771193686390909
[25.160239724264212, 41.1624], -16.002160275735786
[24.240622736964923, 41.6052], -17.36457726303508
[24.73105859145828, 39.6756], -14.944541408541724
[23.542704497011695, 40.0896], -16.546895502988303
[21.949990660446424, 38.106], -16.156009339553577
[21.749523043328757, 37.0044], -15.25487695667124
[20.573085210808422, 33.6132], -13.040114789191577
[21.73336430360665, 33.9084], -12.175035696393351
[15.447782478777416, 34.6716], -19.223817521222582
[13.31666704374915, 26.3592], -13.04253295625085
[13.67104795938909, 23.0472], -9.37615204061091
[14.368342835076119, 22.374], -8.00565716492388
[15.808165456510265, 20.8584], -5.050234543489735
[17.07059749438788, 26.4492], -9.378602505612122
[17.13877668666981, 27.6876], -10.548823313330189
[17.452446389292774, 29.4912], -12.038753610707225
[16.820854122587534, 27.4896], -10.668745877412466
[16.79530363592615, 26.82], -10.02469636407385
[16.341356634165372, 26.9136], -10.572243365834627
[15.239653786456474, 26.1792], -10.939546213543528
[14.509415236547474, 24.3576], -9.848184763452528
[15.20278149538327, 24.1308], -8.92801850461673
[15.446969920052876, 24.4368], -8.989830079947126
[16.3234890096999, 24.5124], -8.188910990300098
[17.644237106840986, 26.0028], -8.358562893159014
[18.667622491468993, 28.8288], -10.161177508531008
[19.46806244908873, 30.708], -11.239937550911268
[19.32830403466534, 31.806], -12.47769596533466
[18.070064987350033, 31.5756], -13.505535012649968
[17.096072305262247, 30.6972], -13.601127694737752
[17.559914206613033, 27.4176], -9.857685793386967
[19.682096802062027, 27.9144], -8.232303197937973
[19.256816940339515, 34.2432], -14.986383059660486
[19.045904088846367, 30.5748], -11.528895911153633
[20.086445242172204, 30.942], -10.855554757827797
[22.711899595299638, 34.2432], -11.531300404700364
[23.911107723085856, 37.0404], -13.129292276914143
[22.46035571837958, 37.4004], -14.940044281620416
[22.281706051506156, 37.0404], -14.758693948493843
[22.531896597495667, 36.5148], -13.982903402504334
[23.393403843746164, 36.846], -13.452596156253833
[24.05372796745881, 37.7496], -13.695872032541192
[24.68243654852261, 38.124], -13.441563451477393
[24.425573436076103, 39.0924], -14.666826563923895
[22.26516038423822, 40.1076], -17.842439615761776
[20.191838271054067, 37.7496], -17.557761728945934
[20.474470096268142, 35.9856], -15.511129903731856
[21.063073122637153, 34.38], -13.31692687736285
[21.5163494894266, 34.1496], -12.6332505105734
[21.887288680676054, 35.1648], -13.277511319323946
[22.28085897249166, 35.1648], -12.883941027508339
[21.861375678119373, 35.1648], -13.303424321880627
[23.091844591302177, 35.4888], -12.39695540869782
[23.267281667568028, 36.2412], -12.973918332431971
[22.003493395543497, 38.3112], -16.307706604456502
[22.568504814513833, 35.3268], -12.758295185486165
[21.729616632926074, 36.2412], -14.511583367073925
[21.9703068177779, 35.1648], -13.1944931822221
[21.864050981116645, 35.4888], -13.624749018883353
[20.916096614607273, 34.812], -13.895903385392725
[21.585431446445348, 33.3036], -11.718168553554655
[21.83064081421263, 35.352], -13.521359185787368
[22.173566304220813, 34.7112], -12.537633695779185
[20.49249697756396, 34.5564], -14.063903022436037
[21.08425644817511, 33.1452], -12.060943551824892
[20.70275477438668, 33.0012], -12.298445225613317
[20.75289653917619, 34.4052], -13.65230346082381
[19.367622673503906, 33.6492], -14.281577326496095
[19.786831731018328, 31.4316], -11.644768268981672
[17.427229445920943, 31.5612], -14.133970554079056
[18.88609831746996, 29.376], -10.489901682530043
[19.876073311885637, 30.312], -10.435926688114364
[19.82003445617596, 31.3056], -11.485565543824038
[19.603685679752292, 31.05], -11.446314320247708
[20.256764216148245, 31.05], -10.793235783851756
[20.950429730113697, 31.6944], -10.743970269886304
[20.982763908083097, 31.8276], -10.844836091916903
[19.578336509002746, 33.7968], -14.218463490997252
[18.551042063191115, 30.1896], -11.638557936808883
[12.87919301353733, 29.9232], -17.04400698646267
[12.607069392719938, 22.0752], -9.468130607280061
[12.757462618977247, 22.2696], -9.512137381022754
[14.368608074624147, 23.5692], -9.200591925375852
[16.851488747702295, 24.1668], -7.315311252297704
[17.074283011658896, 27.8568], -10.782516988341104
[17.367592433097872, 27.5544], -10.186807566902129
[15.79281348304139, 27.5544], -11.76158651695861
[15.657020366515368, 25.6212], -9.964179633484633
[16.514804462518555, 25.1172], -8.602395537481446
[18.51310568098422, 27.2592], -8.746094319015778
[19.129176653308708, 29.9232], -10.794023346691294
[19.327656868521235, 30.5208], -11.193143131478767
[19.040970236868134, 31.014], -11.973029763131866
[17.83699041438373, 30.2796], -12.442609585616268
[16.846791704291547, 28.8], -11.953208295708453
[16.61101227843423, 27.756], -11.14498772156577
[16.25398278372628, 27.36], -11.10601721627372
[15.823191612782036, 26.2332], -10.410008387217964
[16.444589632038223, 25.8804], -9.435810367961778
[15.428651794904805, 26.1432], -10.714548205095195
[14.622585364343879, 25.0344], -10.411814635656123
[14.520676857016216, 24.1668], -9.646123142983782
[14.882562346385978, 23.94], -9.057437653614024
[14.035619830909756, 23.7888], -9.753180169090243
[13.562768918945466, 22.5972], -9.034431081054535
[13.30653979730819, 22.3992], -9.09266020269181
[12.091199670368809, 21.888], -9.796800329631193
[6.893318318332575, 20.9304], -14.037081681667424
[10.17887611658038, 17.8164], -7.637523883419622
[13.379347083726827, 15.8616], -2.482252916273172
[15.403183497461473, 22.3344], -6.9312165025385255
[16.462412143869116, 24.6312], -8.168787856130884
[15.138196056210745, 26.784], -11.645803943789254
[11.52224861021554, 22.3992], -10.87695138978446
[15.713627975600982, 18.504], -2.7903720243990193
[18.899679713609768, 25.3656], -6.465920286390233
[21.12495785006838, 31.266], -10.141042149931618
[21.942473054127476, 34.2756], -12.333126945872522
[21.40904820846086, 34.8192], -13.410151791539143
[20.467203186492934, 34.8192], -14.351996813507068
[19.939971286444507, 34.1964], -14.25642871355549
[19.764178957859983, 33.5988], -13.834621042140014
[18.60815950336856, 32.8752], -14.267040496631438
[16.92233760521325, 29.7504], -12.828062394786748
[16.49806948041293, 27.1116], -10.61353051958707
[16.7372188682686, 26.64], -9.902781131731402
[15.70801309265196, 26.8272], -11.119186907348041
[15.877220746280836, 26.0928], -10.215579253719165
[15.965761048688924, 25.6572], -9.691438951311076
[15.977076403017758, 25.9056], -9.928523596982242
[13.08587569592705, 25.6428], -12.55692430407295
[13.016438712190546, 25.1352], -12.118761287809455
[14.02204883183559, 24.102], -10.07995116816441
[12.803209945552322, 22.9392], -10.135990054447678
[17.07133512525062, 23.292], -6.220664874749382
[23.076098913300065, 29.8656], -6.789501086699936
[24.706405656082776, 36.324], -11.617594343917222
[23.70916179504462, 36.972], -13.262838204955383
[22.788153851774332, 37.5192], -14.731046148225666
[22.109296496022075, 37.5192], -15.409903503977922
[23.704158992089447, 36.0936], -12.389441007910555
[22.42498991942194, 36.2664], -13.841410080578058
[22.473473089592765, 35.7552], -13.281726910407237
[22.121969635035505, 35.424], -13.302030364964494
[22.15516595746597, 36.0936], -13.93843404253403
[21.97737438997733, 35.3412], -13.363825610022669
[21.994667685242653, 35.7552], -13.760532314757349
[22.904441313281797, 36.4392], -13.534758686718202
[23.065952750489615, 36.792], -13.726047249510387
[21.622799909918264, 36.792], -15.169200090081738
[24.355958251080555, 38.8908], -14.534841748919444
[23.7952177015836, 38.79], -14.9947822984164
[22.524813359177916, 37.458], -14.933186640822083
[22.49830796227556, 36.1872], -13.688892037724436
[22.57211351035717, 36.1872], -13.615086489642827
[19.63855947240369, 36.1872], -16.54864052759631
[16.365041546922274, 30.6108], -14.245758453077727
[16.14215886782547, 26.946], -10.803841132174533
[18.123918875935434, 28.2384], -10.114481124064564
[17.886055561272325, 28.0332], -10.147144438727675
[17.032576228626965, 27.3312], -10.298623771373034
[16.683536701414774, 26.946], -10.262463298585228
[16.544132047353287, 27.234], -10.689867952646715
[18.680809761825362, 25.8552], -7.174390238174638
[18.670535555763525, 29.8944], -11.223864444236476
[17.619638664122416, 29.322], -11.702361335877583
[14.6369949856464, 28.9872], -14.350205014353602
[12.616323696407424, 25.8552], -13.238876303592576
[15.921206401566417, 21.1392], -5.217993598433582
[17.60983136832741, 26.4816], -8.871768631672591
[19.41843227189982, 27.9288], -8.510367728100178
[19.681026841327977, 31.8888], -12.207773158672023
[20.95706793112664, 35.7624], -14.805332068873359
[19.828968870652577, 35.7624], -15.933431129347422
[20.507459641567777, 37.332], -16.824540358432223
[21.231461488226884, 37.0908], -15.859338511773117
[20.274945213490014, 37.332], -17.057054786509987
[17.488392505241073, 31.6224], -14.134007494758926
[16.166483829818702, 28.9872], -12.8207161701813
[12.547046456512026, 25.2576], -12.710553543487974
[14.064072725867526, 18.3528], -4.288727274132473
[14.763000655473487, 24.6852], -9.922199344526511
[15.76987154327411, 23.0508], -7.2809284567258885
[15.737748844114593, 24.606], -8.868251155885408
[15.204221742855914, 24.372], -9.167778257144086
[10.993191285131887, 24.93], -13.936808714868112
[10.993191285131887, 15.9444], -4.9512087148681125
